사고발생여부,인구수,생활인구수_주중,생활인구수_주말,전통시장여부,지하철출입구개수,버스정류장개수,과속방지턱개수,교차로개수,횡단보도개수,주거,상업,녹지
0,0,404.8326306,277.1157303,0,0,0,0,0,0,0.188916064,0.811001376,0
0,0,313.4079272,301.2014658,0,0,0,0,0,1,0.547152519,0,0.447831936
1,849.6232717,337.0917735,347.986856,0,0,2,0,0,1,0.99979394,0,0
0,1758.823762,587.2423346,543.2152583,0,0,0,0,0,0,0.999961182,0,0
0,0,373.4118754,426.8797854,0,0,0,0,0,1,0.636035876,0.358484599,0
1,0,50.23304109,41.89165648,0,0,2,0,0,3,0.364276907,0,0.03886072
0,0,448.7854438,452.8894301,0,0,0,2,0,2,0.996997774,0,0
1,0,327.2606105,345.2820689,1,0,2,0,0,0,0.998194289,0,0
0,0,288.4563405,278.0364114,0,1,0,0,0,1,0.999825162,0,0
0,0,595.0560687,612.0768911,0,0,0,0,0,0,0.806579774,0,0.080229057
0,0,238.1541366,249.2428143,0,0,0,0,0,0,0.998350398,0.000912551,0
0,0,199.5726981,203.4448527,0,0,0,0,0,0,0.504843232,0,0.329350062
0,0,469.5902206,424.8455754,0,0,0,0,0,2,0.937672561,0.049959294,0
0,2557.372667,948.7641444,954.7633991,0,0,0,0,0,1,1.000006901,0,0
1,1780.877406,472.2306383,503.1273383,0,0,0,2,0,5,0.467945256,0.532044233,0
1,0,80.4794054,61.60315155,0,0,0,0,0,0,0.633220131,0,0.342809202
1,747.0961459,413.4835761,420.0143857,1,1,2,0,0,0,0.718274783,0.21708618,0.064617708
0,0,433.6848793,439.4828499,0,0,0,0,0,0,0.896424823,0,0.102369322
0,0,289.5436335,146.2045043,0,0,2,0,1,0,0.539637227,0.356927792,0.10332259
1,1238.558404,389.3246344,360.3978889,0,0,2,1,0,1,0.999954835,0,0
1,0,610.7813911,660.6396086,0,0,0,0,0,2,0.475397347,0.077557751,0
0,0,218.4885517,183.5663455,0,0,3,0,1,2,0.552094769,0.001636569,0.446131009
1,1637.653971,430.9071738,474.3562401,0,0,0,2,0,0,0.989726567,0,0
1,2560.852759,686.7553554,709.2101333,0,0,2,0,1,2,1.000045319,0,0
1,0,346.6920017,310.269411,0,0,2,0,0,3,0.83528656,0.146799651,0
0,0,524.5550481,501.3316051,0,0,1,0,1,1,0.986995683,0.013008491,0
1,1929.965099,459.1845143,456.3910178,0,0,0,0,0,0,1.000000538,0,0
1,1957.069986,431.1110019,458.39384,1,0,0,0,0,0,0.99999724,0,0
1,0,421.7592135,407.3197222,0,0,0,0,2,1,0.992120343,0.004860968,0
0,0,550.0754221,590.4697351,0,0,0,1,0,0,0.794068451,0.115944764,0.087710279
0,0,174.6557471,152.5243826,0,0,0,0,0,0,0.921972355,0.075584107,0
1,637.318443,435.4840934,362.4923296,0,0,1,0,1,3,1.000008567,0,0
0,0,744.7494126,760.2119444,0,0,0,0,0,0,0.057839365,0.004357948,0
1,0,342.7964641,353.3082184,0,0,0,0,1,4,0.999875449,0,8.37E-05
1,0,202.5321732,199.1434774,0,0,0,0,0,0,0.960837076,0,0.036857482
1,0,462.028916,487.3385675,0,0,0,0,2,2,0.787977587,0.206160475,0
1,0,630.0312645,646.7181086,0,0,2,0,1,2,0.994251065,0.007064962,0
1,2259.215282,659.741856,679.0720013,1,0,2,0,1,1,0.999884296,0,0
0,0,150.5491939,131.8181497,0,0,1,0,0,1,0.672718469,0,0.283678562
0,0,296.573381,277.0623493,0,0,0,2,0,1,0.999093041,0,0
1,642.7704304,318.5347837,327.8244694,0,0,3,0,0,4,0.966347791,0.030217714,0
0,0,204.6343613,220.9932804,0,0,0,0,0,0,0.809967333,0,0
0,1247.875759,400.9088489,371.4928556,0,0,2,2,0,2,1.000549008,0,0
1,1729.955736,758.2766807,742.2156763,0,0,1,2,0,0,0.999857602,0,0
0,1799.867971,646.9331221,645.5064327,0,0,0,0,0,0,0.890719953,0.109281908,0
0,0,188.5137555,194.0570578,0,0,0,0,0,0,0.851409248,0,0.14863041
1,1496.54562,445.6376458,428.2160769,0,0,0,0,1,4,0.999860699,0,0
0,0,292.9018376,231.4396128,0,0,0,0,1,2,0.420245612,0.1368291,0.442928885
1,2304.183814,369.0042273,374.3995923,1,0,0,0,0,0,0.999817954,0,0
1,1242.594328,384.5645187,356.8440255,0,0,0,2,1,3,0.999952893,0,0
0,0,245.0476552,233.1319084,0,0,0,0,0,0,0.836640256,0.163486311,0
1,1997.745911,535.6290961,532.441398,1,0,0,0,0,0,0.999995224,0,0
0,0,182.7479381,160.1987502,0,0,0,0,0,0,0.904391674,0.09316365,0
0,1253.530055,405.2742901,375.8616159,0,0,2,2,1,2,1.000818267,0,0
0,1839.858255,415.0357004,401.8205517,0,0,0,0,0,0,0.721502837,0.277878663,0
1,0,523.5355496,437.786108,0,0,0,0,2,0,0,1.000420088,0
1,2187.807725,749.1748941,760.8395433,0,0,0,0,0,2,1.000000733,0,0
1,1463.389936,500.9218896,482.8045027,0,0,0,0,0,5,0.999871641,0,0
1,0,233.5523567,211.8310041,0,0,0,0,1,1,0.368041898,0,0.631929373
0,0,466.4650167,421.9843785,0,0,1,0,0,2,0.927306164,0.059326093,0
1,1955.918327,471.3205991,483.6736117,1,0,0,1,0,3,0.999767487,0,0
1,1233.103051,365.1448554,389.3538853,0,0,0,0,0,0,0.782878323,0,0
0,0,521.5811476,512.2921432,0,0,0,0,0,0,0.970113356,0.02748209,0
1,1868.05639,411.5141391,434.7441529,1,0,0,0,0,0,0.97461455,0,0.025312985
1,0,344.2117222,330.6582869,0,0,0,1,0,0,0.777919355,2.31E-06,0
1,0,353.7640841,337.2788855,0,0,0,0,0,0,1.001712917,0.000243028,0
1,1957.963288,468.0100516,480.4864516,1,0,0,1,0,3,0.999767517,0,0
0,1466.414008,337.5376133,324.3630697,0,0,0,0,1,4,0.862906017,0.110109899,0.026573052
1,2754.113626,804.0185257,822.6756557,1,0,0,2,0,0,0.981463158,0.018534385,0
1,0,502.2729639,522.8843775,0,0,0,0,0,1,0.99374371,0,0
1,1781.110258,581.925892,539.2770846,0,0,1,0,0,0,0.999955068,0,0
0,0,573.856622,584.9502847,0,0,0,0,0,0,0.993763708,0,0
0,0,301.9076048,288.7474186,0,0,0,0,1,2,0.998755045,0,0
0,0,286.3117688,287.9321414,0,0,0,0,0,0,1.000654206,0,0
1,0,698.6093086,735.4210042,0,0,0,1,1,4,0.839145271,0.15899349,0
1,1787.838336,474.565781,505.5900415,0,0,0,2,0,5,0.451161455,0.548826489,0
1,1397.451026,287.4243191,300.815028,0,0,0,1,0,0,0.999980942,0,0
0,2459.962988,586.8846378,596.7762707,0,0,0,0,0,0,0.973488005,0,0
0,2549.19825,530.7455296,541.1100906,0,0,0,0,0,1,0.95584651,0,0
0,0,88.10342978,115.1279716,0,0,0,0,0,0,0.999998207,0,0
1,0,471.2398413,492.1453253,0,0,1,0,0,0,0.776866867,0,0.016980704
1,599.4466314,310.3031943,318.9355774,0,0,2,0,0,3,0.966960248,0.029605263,0
1,1935.013106,415.556526,441.7905552,1,0,1,0,0,0,0.99998796,0,0
0,0,369.5160664,363.5789548,0,0,0,0,0,0,0.809025259,0.190319295,0
0,0,201.0888143,171.5203432,0,0,1,0,1,1,0.572901881,0,0.426955508
1,0,316.3784888,278.229949,1,0,0,0,0,2,0.919759171,0.080299244,0
0,1295.404986,510.0085105,484.9228493,0,0,0,0,0,0,1.00000789,0,0
0,0,255.2760407,257.9593588,0,0,0,0,0,0,0.997218355,0,0
0,0,409.1160427,405.7586579,0,0,0,0,0,0,0.918028387,0.081362783,0
1,2634.756824,702.8234097,745.0909296,0,0,1,0,1,3,0.898033365,0.009334774,0.005652537
0,0,278.8185906,230.909255,0,1,0,0,0,1,0.761276786,0.222452658,0
0,1873.225025,411.8560569,398.8857028,0,0,0,0,0,0,0.748240365,0.251143198,0
0,1422.230277,340.4526199,326.2081149,0,0,0,0,0,4,0.841149173,0.131114085,0.027393543
1,0,396.5933755,312.3111679,0,0,1,0,1,4,1.000064878,0,0
1,865.5197865,580.4737539,648.7291063,1,0,0,0,0,0,0.595528402,0.40446929,0
1,0,423.359818,415.6185588,0,0,1,0,1,0,0.999384637,0,0
0,0,588.7172912,612.6208714,0,0,0,1,0,0,0.808038685,0,0.191175552
0,0,260.268462,262.3065366,0,0,0,0,0,0,0.999887741,0,0
1,0,501.0963743,624.0888105,0,0,0,0,2,6,0.385943523,0.615421714,0
0,1833.987415,475.1746782,506.4476442,0,0,0,1,0,1,0.36968095,0.630305842,0
1,0,392.8409918,292.144766,0,0,0,1,0,1,0,0,0
0,1887.438453,623.7224005,627.4247209,0,0,0,0,0,0,0.9101787,0.089815654,0
0,0,559.3033565,536.10259,0,0,0,0,0,0,0.999996008,0,0
0,0,360.3482365,341.9747493,0,0,0,0,0,1,0.660611368,0,0.33977168
0,0,72.97288647,101.513401,0,0,1,0,0,0,0.645651972,0,0.350048882
0,0,364.0810051,351.4131495,0,0,0,1,1,1,0.997472959,0.003903198,0
0,0,200.8333316,185.0197723,0,0,1,0,0,2,0.842467555,0.157645163,0
1,1712.464934,486.7683463,500.7644481,0,0,4,0,1,2,0.997157327,0.002837694,0
1,907.1076707,336.281372,348.0306733,0,0,2,0,1,1,0.998764618,0,0
1,0,208.3868673,213.0825539,0,0,1,1,0,0,0.821155658,0,0
1,1550.653652,555.9206926,558.0008935,0,0,0,0,1,1,0.487190362,0.235472382,0
1,0,502.6802855,577.0706846,0,0,2,0,1,3,0.790526649,0,0.016444147
0,0,307.1256171,287.2153203,0,0,0,2,0,0,0.998778407,0,0
1,3032.386163,616.5775,632.1160387,0,0,0,0,1,0,0.999767967,0,0
1,1102.36715,247.1786047,259.9160354,0,0,0,0,0,4,0.766405952,0,0
0,0,108.7831864,204.2649678,0,0,0,0,0,1,1.000001551,0,0
1,694.9257512,665.1100074,918.4467616,0,0,1,0,1,2,0.078736039,0.41093525,0
0,0,765.0464575,805.9835563,0,0,0,0,0,1,0.972696917,0.026164183,0.000879869
0,970.6986857,391.1338445,335.3943364,0,0,0,0,0,0,0.903538925,0.096443445,0
1,1450.369138,426.6592967,460.2726683,0,0,0,0,0,0,0.945156228,0,0
1,0,286.5978399,266.723316,0,0,4,0,0,0,0.736041269,0,0.263980681
0,0,548.2732612,524.7282485,0,0,0,0,0,0,0.999996192,0,0
0,0,245.8855698,201.3840106,0,0,0,0,0,0,0.159009516,0.644747279,0.196247238
0,0,245.8298654,272.3458617,0,0,2,0,0,0,0.709469116,0,0.289574532
1,0,322.5441191,301.3795984,0,0,0,0,1,0,1.002566008,0,0
1,2172.952431,439.6674827,413.1925456,1,0,0,0,0,0,1.000000719,0,0
1,2563.865362,633.1940914,645.6212139,0,0,2,0,0,1,0.935298852,0,0
1,0,346.6876949,308.0777691,0,0,0,0,0,0,0.656846156,0,0
1,0,271.3686251,295.4198705,0,0,0,1,1,2,0.837810664,0,0
1,2179.930065,412.4613784,405.7551786,0,0,1,0,0,0,0.840441613,0.158949482,0
0,661.70321,274.9591491,279.8827399,0,0,0,1,0,2,0.999802997,0,0
1,3017.735776,350.2036647,361.0539148,1,0,2,0,1,2,1.000038946,0,0
0,0,739.6552023,751.7199301,0,0,0,0,0,0,0.935946235,0,0.064057408
0,1218.2566,275.7224729,295.4257433,0,0,0,0,0,2,0.771448907,0,0.228573459
0,0,216.0605682,198.0164591,0,0,0,0,0,0,0.534894608,0,0.434853644
1,2050.001808,537.4999832,510.9357191,0,0,0,0,0,1,1.000004074,0,0
0,0,488.9726245,476.1778149,0,0,1,0,0,1,0.921855053,0.075822914,0
1,2540.823294,720.2601936,706.954478,0,0,0,0,0,0,0.999996146,0,0
0,959.197516,394.7387485,269.0756611,1,0,0,0,0,0,0.279039126,0.72087051,0
1,2385.027357,478.3473281,479.3111946,0,0,2,0,1,2,0.999969646,0,0
1,2788.452022,539.6285459,541.5733192,0,0,0,0,0,0,0.999997268,0,0
0,0,354.6157983,336.036057,0,0,0,0,0,0,0.67700098,0,0.323381857
1,0,80.62282693,63.12432007,0,0,0,0,0,1,0.616595031,0,0.361225509
0,2330.984476,400.0705978,388.3144705,0,0,0,0,0,0,0.999981866,0,0
0,0,324.3103376,305.108965,0,0,0,1,2,2,0.872738717,0.12730586,0
1,0,317.2691443,324.8408812,0,0,0,0,1,2,0.996851737,0,0
0,0,369.3940277,341.9683238,0,0,0,0,1,2,0.828653504,0,0.171390851
1,0,322.3058391,331.2338199,0,0,0,0,1,3,0.99642431,0,0
0,0,383.1889788,461.7259207,0,0,0,0,0,0,0.551659833,0.4428845,0
0,0,141.0454571,136.2278213,0,0,0,0,0,0,0.999841375,0,0
1,2970.372062,650.4509872,649.375076,0,0,0,1,1,3,0.999994408,2.69E-06,0
0,995.983926,426.1222208,384.4313259,0,0,0,0,0,0,0.99999925,0,0
0,0,213.0372451,199.8379554,0,0,0,4,0,2,0.999996028,0,0
0,947.6706893,228.4717312,251.5041814,0,0,0,0,0,0,0.859725084,0,0.139457776
0,0,251.4984725,278.2360979,0,0,2,0,0,0,0.720025893,0,0.279320364
0,0,237.3315232,213.2606228,0,0,0,0,0,0,0.752048021,0,0.237207485
1,0,188.6418288,183.1393271,0,0,0,1,0,1,0.729589923,0.046627468,0.22378073
1,2152.975168,739.1957606,738.9056579,0,0,0,0,0,0,0.984756827,0,0
1,1636.416015,430.4491165,473.972575,0,0,0,2,0,0,0.98969677,0,0
0,0,196.1379902,174.1376086,0,0,0,0,0,0,0.855012857,0.142252811,0
0,2657.90741,669.9057479,698.1001607,0,0,0,0,0,0,0.993495829,0,0
1,0,236.8343683,244.7578903,0,0,0,0,0,0,0.783688655,0,0.112104133
1,1032.964389,624.8965018,594.4041564,1,0,0,0,0,0,0.557987295,0.441987682,0
1,0,437.0798165,451.3064403,0,0,1,0,0,2,0.99580849,0,0
1,2251.227883,632.6590298,655.8655368,1,0,0,0,0,0,0.860247924,0.139746271,0
0,0,217.9569381,196.350113,0,0,0,0,0,0,0.811354117,0.185772216,0
0,0,119.502139,130.6562826,0,0,0,0,0,0,0.996082928,0,0.0009592
1,2146.156146,671.3988148,667.3975589,0,0,0,0,0,0,0.992443252,0,0
1,2619.607848,650.8947224,665.9010242,0,0,0,0,0,0,0.945751368,0,0
1,2951.973948,552.3049749,570.0104279,0,0,0,0,0,0,1.00001359,0,0
1,0,418.7563685,430.0294848,0,0,2,0,0,0,0.530263775,0,0.164010554
0,1789.949117,539.1570732,505.7907012,0,0,0,0,1,0,0.999973385,0,0
0,0,532.9916197,508.6919696,0,0,2,0,1,0,0.976612892,0.023391304,0
0,1300.728152,501.6408268,473.428152,0,0,1,2,0,0,1.000020815,0,0
0,0,368.9841905,351.6339373,0,0,0,0,0,1,0.641823303,0,0.358564862
0,0,322.8428797,305.928445,0,0,0,0,0,1,0.953162707,0.048372462,0
1,0,501.1122526,624.105926,0,0,0,0,2,6,0.385922812,0.615442347,0
0,2341.612419,370.2133241,356.9732128,0,0,0,0,0,0,0.999986232,0,0
1,2138.438066,511.8469529,476.7609332,0,0,2,3,0,2,0.999998984,0,0
0,0,158.1109303,151.6347057,0,0,0,0,0,0,0.999838594,0,0
0,0,227.9719454,216.1086162,0,0,0,0,0,1,0.838462703,0.161649232,0
0,971.6582378,405.620438,345.432936,0,0,0,0,0,0,0.880552139,0.119428273,0
1,0,201.6972035,203.9095162,0,0,1,1,0,0,0.815878309,0,0
0,934.2218266,351.3103708,328.2946903,0,0,0,0,0,0,0.999986922,0,0
0,0,243.4667099,258.5608888,0,0,0,0,0,0,0.730420387,0,0.269611002
0,0,397.8914191,436.7916848,0,0,1,0,0,0,0.704708758,0.289798334,0
0,0,211.2122764,199.1687723,0,0,0,1,0,2,0.84104002,0.159112359,0
0,0,93.25571324,92.67533708,0,0,0,0,0,0,0.999834283,0,0
1,1568.74679,502.5517651,519.0530594,0,0,1,0,0,1,0.853750237,0.146243979,0
1,2644.485622,652.5554127,662.7392897,0,0,0,1,0,0,0.992889191,0.007164154,0
0,0,186.1583122,174.0764654,1,0,0,0,1,0,0.987088711,0.012937348,0
1,1085.15613,284.1843291,304.8098366,0,0,0,0,0,0,0.719244952,0,0
1,0,608.64636,612.5612413,0,0,1,1,0,0,0.999991497,0,0
1,0,336.8592594,358.3852991,0,0,0,2,0,0,0.648703806,0,0
0,2019.941215,856.24073,891.4869697,0,0,0,1,0,0,0.91623615,0,0.033287763
1,2632.269411,478.2949052,478.3586988,0,0,1,1,1,1,0.943330536,0.056667151,0
1,0,393.0107415,284.7379087,0,0,1,0,0,1,0.319251894,0.68074331,0
0,0,240.5636812,239.4957274,0,0,1,0,1,3,0.540143148,0,0.311544548
1,0,200.7721135,198.849549,0,0,2,0,0,0,0.976839003,0,0.022112322
0,2714.784841,740.7063816,738.0440648,0,0,0,0,1,3,0.999988345,0,0
0,2492.012387,566.1074567,576.0885865,0,0,0,0,0,0,0.967090424,0,0
1,1886.345692,371.1301937,280.9849322,0,0,0,0,0,0,1.000000969,0,0
0,0,244.101374,225.8010702,0,0,0,0,0,1,0.840164479,0.159965487,0
0,0,930.1034251,967.2994737,0,0,0,0,1,1,0.894765012,0,0.035959647
1,0,443.2179195,334.466482,0,0,1,2,1,2,0,0,0.003337113
0,2121.793211,619.7992357,608.2812623,0,0,0,0,0,2,0.999382701,0,0
0,1508.590949,495.7925536,480.8729151,1,0,0,2,0,0,0.998988973,0,0
1,0,613.1408267,640.1900249,0,0,0,0,2,4,0.994573299,0,0
1,1144.746486,499.8467831,446.4780477,0,0,2,0,1,3,0.999999647,0,0
1,2080.714962,739.9420777,766.7114841,0,0,1,0,1,0,0.999987872,0,0
1,2149.252497,413.2162415,408.4847846,0,0,0,0,0,0,0.884993502,0.114396923,0
1,407.1788079,356.367468,304.0626379,0,1,2,0,0,3,0.813800556,0.168544159,0.017780162
1,0,386.9433966,229.0335057,0,0,0,1,0,0,0.914905151,0.085073321,0
0,0,669.1587668,691.0718023,0,0,0,0,0,0,0,0,0
1,0,401.7128689,415.9202673,0,0,2,0,1,7,1.000688349,0,0
0,0,274.5212334,241.4108949,1,0,1,0,0,0,0.94558505,0.054399623,0
0,1567.104525,312.7932952,304.7584047,0,0,3,0,1,2,0.972801028,0.009755731,0.016984135
1,2242.919248,406.512943,378.4281441,1,0,1,0,1,1,1.000001217,0,0
0,0,78.5398015,111.6510009,0,0,1,0,0,0,0.669413816,0,0.324359795
1,0,291.5095074,234.3664647,0,0,0,0,0,0,0.052062922,0.777367345,0.170568066
1,0,551.1537304,568.2084279,0,0,1,0,0,1,0.992316583,0,0
0,0,211.1067504,212.0157639,0,0,0,0,0,0,0.540932184,0,0.163586857
1,2068.976788,432.1920829,447.1676658,0,0,0,0,1,3,0.999856022,0,0
1,1770.948859,588.1249711,545.0237497,0,0,1,0,0,0,0.999954115,0,0
0,0,271.8561575,259.5012478,0,0,0,0,1,1,0.838869047,0.161249006,0
0,0,305.0326834,264.604812,0,0,1,0,0,0,0.527473145,0.023286909,0.448490788
1,0,493.1434227,462.384035,0,0,0,0,2,6,0.832049093,0.160989103,0
0,655.5680658,442.6733736,368.7469116,0,0,1,0,1,5,1.000010588,0,0
0,0,371.6078847,363.799381,0,0,0,0,0,0,0.852898427,0.147081805,0
0,2633.713104,685.6750501,716.5938338,0,0,0,0,0,0,0.998527258,0,0
0,0,471.7829508,436.6861078,0,0,0,0,0,0,0.989438371,0.010555084,0
1,0,535.8929054,544.9029708,0,0,1,0,1,3,0.996098823,0,0
0,2091.719817,670.3444414,674.0303049,0,0,0,0,0,0,0.997814471,0,0.002177375
0,1204.586229,715.1401132,697.3162977,1,0,0,0,0,0,0.6427645,0.357222872,0
1,0,192.6605055,191.8378815,0,0,1,0,0,0,0.810917141,0,0
0,0,380.594035,368.4619358,0,0,0,0,1,1,0.614869043,0.000980566,0.384471997
1,0,512.4687869,636.1756113,0,0,0,0,2,7,0.370997189,0.630312543,0
0,0,189.4802321,195.9609018,0,0,0,0,0,0,0.855167589,0,0.144870046
1,1481.661919,477.3350796,459.3682437,0,0,0,0,1,5,0.999865897,0,0
0,0,328.0013144,306.2909257,0,0,0,1,1,2,0.878477888,0.121550593,0
0,0,80.24142267,61.17707034,0,0,0,0,0,0,0.637328128,0,0.334127145
0,0,318.3598332,315.6126369,0,0,1,0,0,2,0.536950304,0,0.407524777
0,0,109.5591666,105.0529666,0,0,0,3,1,2,0.999996209,0,0
1,0,261.2325845,261.6499617,0,0,0,2,0,1,0.858894917,0.100302573,0.039891332
1,2787.835653,800.3043459,808.4461967,0,0,0,0,2,2,0.999996856,0,0
1,0,492.5756288,503.3748574,0,0,0,0,0,2,0.994106228,0,0
0,0,246.2517388,196.9870626,0,0,0,0,0,0,0.460409944,0.100095811,0.439511128
1,1427.199768,412.1810344,445.7056261,0,0,0,0,0,0,0.94534631,0,0
1,0,488.8826173,457.706905,0,0,0,0,2,5,0.836460808,0.1591386,0
1,1221.499157,541.3539029,421.8327232,0,0,0,0,0,0,0.595882679,0.404114576,0
0,1049.284436,532.0772259,440.7677658,0,0,0,0,0,1,0.855104697,0.144889246,0
1,0,365.5228946,397.5943095,0,0,0,0,0,0,0.925521779,0,0.064388612
1,2640.287997,520.4729132,584.8810505,0,0,0,0,1,0,0.992839249,0.007164154,0
1,0,325.4099205,289.9350585,0,0,2,0,0,5,0.830787829,0.15090486,0
1,2619.549664,644.3395911,651.611858,0,0,0,0,0,0,1.000051556,0,0
0,0,391.4183209,364.414507,0,0,0,0,0,0,0.835182591,0.165035746,0
1,0,514.5131992,526.9659237,0,0,1,0,0,1,0.992341505,0,0
1,0,378.0215565,375.2714697,0,0,0,1,0,0,0.994791064,0.005211391,0
0,0,176.0987124,153.8768212,0,0,0,0,0,0,0.919127556,0.078421579,0
1,1972.335824,521.9660751,520.6843559,1,0,0,1,0,0,0.999997394,0,0
0,0,145.6353383,134.1617906,0,0,0,0,0,0,0.810537709,0.186820307,0
1,0,575.9993787,615.5285628,0,2,3,0,1,2,0.651871553,0.262961726,0.078603046
1,0,48.48546565,47.61092155,0,0,1,1,0,3,0.200671055,0.024705008,0.083391746
1,1045.893256,275.578399,257.7367523,0,0,2,3,1,3,0.998472666,0,0
0,0,313.3647931,310.3951622,0,0,1,0,0,1,0.536883556,0,0.410960777
1,2526.843396,573.093777,594.1495856,0,0,0,0,0,0,0.992862892,0.007164154,0
1,0,333.7694816,350.639419,0,0,0,0,1,2,0.946537714,0,0
1,0,364.0286861,235.595668,0,0,0,1,0,0,0.918970028,0.081006676,0
0,0,303.738413,301.0197857,0,0,0,0,0,1,0.536588031,0,0.413989876
1,0,48.27330558,39.6466299,0,0,2,0,0,1,0.360068695,0,0.055278567
1,0,270.8088509,288.3383713,0,0,0,0,0,0,0.56482446,0,0
0,0,239.0141372,240.4161016,0,0,0,0,0,0,0.541048592,0,0.150481885
1,0,574.3053824,489.1902753,0,0,0,0,0,0,0,1.00044467,0
0,2346.07652,438.2404606,431.951768,0,0,0,0,0,0,0.999971268,0,0
1,2221.692657,290.1585576,295.2621605,1,0,2,0,0,0,0.999760799,0,0
0,2278.486367,766.3220805,777.0672382,0,0,1,0,0,0,0.98133702,0,0.018670776
1,0,128.9019884,134.810748,0,0,0,0,1,3,0.954931244,0,0.044946554
1,0,312.9349738,292.2927795,0,0,0,0,1,3,0.560862507,0,0.438026944
1,0,617.8745857,659.4693875,0,0,0,1,1,0,0.999997989,0,0
0,0,176.0987124,153.8768212,0,0,0,0,0,0,0.919127556,0.078421579,0
0,0,708.4369483,715.8351068,0,0,0,0,0,0,0.875764375,0,0.124245194
1,0,507.1360232,533.7980481,0,0,0,0,0,0,0.696497675,0,0.302291342
0,974.7980299,422.8425127,358.5778272,0,0,0,0,0,0,0.858781919,0.141200228,0
0,0,618.5645941,613.9891498,0,0,0,0,0,0,0.999285695,0.000704988,0
1,2148.465036,517.4258035,482.8308307,0,0,2,3,0,3,0.99999955,0,0
1,619.1993407,422.9104347,352.5363234,0,0,0,0,0,0,1.000003803,0,0
0,0,305.8795642,303.0040663,0,0,0,0,0,0,0.536686138,0,0.411585674
0,787.5909545,414.605833,274.2669317,1,0,0,0,0,0,0.189867684,0.810035168,0
0,0,230.4186595,189.999051,0,0,1,0,0,2,0.524244508,0.025323984,0.450438634
0,1050.174167,240.5444382,223.6721982,0,0,1,2,0,2,0.997954796,0,0
1,1151.272661,677.0643268,571.6591549,1,0,0,1,0,2,0.833522509,0.166192314,0
0,1065.383939,302.6162591,266.3465544,0,0,0,0,0,0,0.999927281,5.23E-05,0
1,2524.419688,678.0397828,699.9507779,0,0,1,0,1,3,1.000045565,0,0
0,0,191.0527933,178.1731212,0,0,0,2,0,0,0.660473653,0,0
1,0,45.43613228,36.85305839,0,0,1,0,0,1,0.351405334,0,0.041860253
1,0,607.0753295,656.9743728,0,0,0,1,0,2,0.497350749,0.051824336,0
1,0,414.977701,223.2737443,0,0,0,0,0,0,0.912411933,0.087569621,0
1,1225.811273,640.9755091,636.6693277,0,0,0,0,0,1,0.329393622,0.34787778,0
0,0,150.4981058,147.9671468,0,0,0,0,0,0,0.790037859,0,0.20996195
1,0,324.8719172,287.7924337,1,0,0,1,1,4,0.915179126,0.08486689,0
1,0,528.0889945,554.660149,0,0,0,0,0,0,0.703667761,0,0.295185072
0,0,537.3559522,512.0674291,0,0,2,0,0,0,0.964054977,0.035949231,0
1,0,56.6045193,47.66768027,0,0,2,0,0,0,0.374850458,0,0.091399703
0,0,464.037782,452.0949904,0,0,0,0,0,1,0.914602161,0.082844494,0
1,2020.934517,718.8934736,731.7087244,0,2,0,0,2,4,1.000094392,0,0
0,0,90.32157783,129.1823511,0,0,0,0,0,0,0.999999093,0,0
0,0,458.8290375,444.8838637,0,0,1,0,0,1,0.89678947,0.100876517,0
1,0,417.3046985,405.88328,0,0,0,0,0,0,0.999999962,0,0
1,1236.807364,391.1063559,361.7444125,0,0,2,3,0,2,0.99995854,0,0
1,0,579.4175898,494.2968097,0,0,0,0,0,0,0,1.000445712,0
1,0,462.933921,413.7092185,0,0,1,0,1,2,0.986430567,0.008660452,0
0,0,172.6676467,149.1915954,0,0,0,0,0,2,0.68676494,0,0.313204681
0,0,404.6130467,319.6517198,0,0,0,0,1,0,0.738669593,0.261368638,0
1,2067.848143,718.8171974,733.7258113,0,1,0,0,0,1,1.000093443,0,0
0,0,271.5807097,259.2379747,0,0,0,0,0,0,0.999630952,0,0
1,0,320.3138023,328.3388772,0,0,0,0,0,0,0.999987122,0,0
0,1740.587584,593.4621362,548.2651905,0,0,0,0,0,0,0.999953402,0,0
0,0,318.9165971,302.246883,0,0,0,1,1,1,0.866187811,0.133879978,0
0,1281.054523,419.7545627,390.5640869,0,0,0,0,1,1,1.002418507,0,0
0,1046.424265,403.9089923,373.01685,0,0,0,0,1,1,0.999993022,0,0
1,0,316.0887215,323.2146879,0,0,0,0,0,0,0.912231815,0,0
0,1249.664179,283.8879509,303.7653791,0,0,0,0,0,2,0.784229312,0,0.215793509
0,1210.182335,364.281097,337.3779621,0,0,2,4,1,0,0.999080181,0,0
0,1345.42957,365.6392566,341.2213244,0,0,2,1,0,1,1.002573945,0,0
0,0,558.5055591,305.5085221,0,0,1,0,0,2,0,0.936508441,0.057818575
1,0,457.9351743,473.8935743,0,0,0,0,1,0,0.999554136,0,0
0,0,535.6434032,523.1869815,0,0,1,0,1,0,0.990024205,0.009949761,0
1,0,338.2895822,326.6052417,0,0,0,1,0,0,0.769992706,0.000396277,0
1,2297.242517,357.041801,362.1541266,0,0,0,0,0,1,0.999820179,0,0
0,1848.700223,645.9901127,646.0968157,0,0,0,0,0,0,0.895983273,0.104019999,0
0,0,329.1519569,306.5038954,0,0,0,0,0,1,0.880586376,0.119439397,0
