order_date,product,quantity,amount
2019-07-15,p1012641,1,1400
2019-07-15,p1012581,1,1050
2019-07-15,p1030071,1,2050
2019-07-15,p1200641,1,4600
2019-07-15,p1005891,1,1950
2019-07-15,p1030071,1,2050
2019-07-15,p1072601,1,4600
2019-07-15,p1211951,1,1700
2019-07-15,p1233511,1,1900
2019-07-15,p1012581,1,1050
2019-07-15,p1012641,2,2800
2019-07-15,p1054261,1,1864
2019-07-15,p1012581,3,3150
2019-07-15,p1012641,1,1400
2019-07-15,p1175481,1,1300
2019-07-15,p1005891,1,1950
2019-07-15,p1144371,1,1250
2019-07-15,p1246581,2,2272
2019-07-15,p1175481,1,1300
2019-07-15,p1005891,3,5850
2019-07-15,p1255281,1,1182
2019-07-15,p1012641,1,1400
2019-07-15,p1012581,1,1050
2019-07-15,p1284851,2,5500
2019-07-15,p1200641,1,4600
2019-07-15,p1052661,1,1318
2019-07-15,p1012761,1,1900
2019-07-15,p1012581,5,5250
2019-07-15,p1012761,2,3800
2019-07-15,p1284851,1,2750
2019-07-15,p1005891,1,1950
2019-07-15,p1012581,1,1050
2019-07-15,p1012951,1,1200
2019-07-15,p1127201,1,3727
2019-07-15,p1144371,1,1250
2019-07-15,p1036481,1,1050
2019-07-15,p1175481,1,1300
2019-07-15,p1149381,4,4728
2019-07-15,p1072601,1,4600
2019-07-15,p1284851,1,2750
2019-07-15,p1100371,3,1200
2019-07-15,p1012881,1,1600
2019-07-15,p1012751,1,1250
2019-07-15,p1012951,1,1200
2019-07-15,p1100371,6,2400
2019-07-15,p1072601,1,4600
2019-07-15,p1119071,1,1091
2019-07-15,p1030071,1,2050
2019-07-15,p1054261,1,1864
2019-07-15,p1026741,1,3227
2019-07-15,p1030071,1,2050
2019-07-15,p1246581,1,1136
2019-07-15,p1284851,1,2750
2019-07-15,p1005771,1,1850
2019-07-15,p1284851,1,2750
2019-07-15,p1012951,1,1200
2019-07-15,p1012751,1,1250
2019-07-15,p1127201,1,3727
2019-07-15,p1162631,1,4600
2019-07-15,p1144371,1,1250
2019-07-15,p1097591,1,600
2019-07-15,p1149391,1,909
2019-07-15,p1152861,1,1091
2019-07-15,p1144371,2,2500
2019-07-15,p1256521,1,1850
2019-07-15,p1246581,3,3408
2019-07-15,p1200641,1,4600
2019-07-15,p1133371,1,1000
2019-07-15,p1246581,3,3408
2019-07-15,p1152861,4,4364
2019-07-15,p1013251,1,1650
2019-07-15,p1054261,2,3728
2019-07-15,p1097821,1,909
2019-07-15,p1011291,1,273
2019-07-15,p1119071,2,2182
2019-07-15,p1149391,1,909
2019-07-15,p1152861,1,1091
2019-07-15,p1005891,1,1950
2019-07-15,p1012761,1,1900
2019-07-15,p1119071,1,1091
2019-07-15,p1097821,1,909
2019-07-15,p1097831,1,1318
2019-07-15,p1013161,1,2950
2019-07-15,p1233511,1,1900
2019-07-16,p1012641,1,1400
2019-07-16,p1006411,2,2182
2019-07-16,p1162631,1,4600
2019-07-16,p1175481,1,1300
2019-07-16,p1012751,1,1250
2019-07-16,p1159481,1,1650
2019-07-16,p1005771,1,1850
2019-07-16,p1144371,1,1250
2019-07-16,p1231011,4,3636
2019-07-16,p1030071,2,4100
2019-07-16,p1119071,2,2182
2019-07-16,p1030071,1,2050
2019-07-16,p1013251,1,1650
2019-07-16,p1211951,1,1700
2019-07-16,p1149401,1,909
2019-07-16,p1149411,1,1000
2019-07-16,p1152861,2,2182
2019-07-16,p1013251,1,1650
2019-07-16,p1026741,1,3227
2019-07-16,p1005891,1,1950
2019-07-16,p1284851,1,2750
2019-07-16,p1005891,2,3900
2019-07-16,p1012641,1,1400
2019-07-16,p1144371,1,1000
2019-07-16,p1030071,10,20500
2019-07-16,p1013251,1,1650
2019-07-16,p1246581,4,4544
2019-07-16,p1005891,1,1950
2019-07-16,p1119071,1,1091
2019-07-16,p1246581,1,1136
2019-07-16,p1284851,2,5500
2019-07-16,p1072601,1,4600
2019-07-16,p1012761,1,1900
2019-07-16,p1012951,1,1200
2019-07-16,p1235451,4,4908
2019-07-16,p1052661,3,3954
2019-07-16,p1149391,2,1818
2019-07-16,p1149401,2,1818
2019-07-16,p1149411,2,2000
2019-07-16,p1152861,2,2182
2019-07-16,p1175481,1,1300
2019-07-16,p1012751,1,1250
2019-07-16,p1012641,1,1400
2019-07-16,p1030071,1,2050
2019-07-16,p1005621,1,2900
2019-07-16,p1097821,1,909
2019-07-16,p1012881,1,1600
2019-07-16,p1005621,1,2900
2019-07-16,p1100371,3,1200
2019-07-16,p1012951,1,1200
2019-07-16,p1284851,1,2750
2019-07-16,p1200641,1,4600
2019-07-16,p1144371,1,1250
2019-07-16,p1200641,1,4600
2019-07-16,p1100371,2,800
2019-07-16,p1233511,1,1900
2019-07-16,p1005771,1,1850
2019-07-16,p1013251,1,1650
2019-07-16,p1030071,1,2050
2019-07-16,p1012751,1,1250
2019-07-16,p1005771,1,1850
2019-07-16,p1234751,5,4545
2019-07-16,p1200641,1,4600
2019-07-16,p1052661,1,1318
2019-07-16,p1097831,1,1318
2019-07-16,p1144371,1,1250
2019-07-16,p1175481,2,2600
2019-07-16,p1013251,1,1650
2019-07-16,p1005891,2,3900
2019-07-16,p1233511,1,1900
2019-07-16,p1162631,1,4600
2019-07-16,p1234751,1,909
2019-07-16,p1052661,2,2636
2019-07-16,p1175481,1,1300
2019-07-16,p1233511,1,1900
2019-07-16,p1012751,1,1250
2019-07-16,p1012751,1,1250
2019-07-16,p1052661,1,1318
2019-07-16,p1072601,1,4600
2019-07-16,p1127201,1,3727
2019-07-16,p1097821,1,909
2019-07-16,p1012951,1,1200
2019-07-16,p1013251,1,1650
2019-07-16,p1211951,1,1700
2019-07-16,p1097821,1,909
2019-07-16,p1052661,1,1318
2019-07-16,p1097831,1,1318
2019-07-16,p1284851,1,2750
2019-07-16,p1284851,1,2750
2019-07-16,p1144371,1,1250
2019-07-16,p1005891,2,3900
2019-07-16,p1200641,1,4600
2019-07-16,p1006411,1,1091
2019-07-16,p1159481,1,1650
2019-07-16,p1175481,1,1300
2019-07-16,p1144371,1,1125
2019-07-16,p1001771,1,3600
2019-07-16,p1144371,1,1000
2019-07-16,p1149411,1,1000
2019-07-16,p1175481,1,1300
2019-07-16,p1234751,1,909
2019-07-16,p1072601,1,4600
2019-07-16,p1144371,1,1250
2019-07-16,p1012641,1,1400
2019-07-16,p1012751,1,1250
2019-07-16,p1012761,1,1900
2019-07-16,p1012881,1,1600
2019-07-16,p1097591,1,600
2019-07-16,p1175481,1,1300
2019-07-16,p1072601,1,4600
2019-07-16,p1133371,3,3000
2019-07-16,p1030071,3,6150
2019-07-16,p1012751,1,1250
2019-07-16,p1233511,1,1900
2019-07-16,p1097831,1,1318
2019-07-16,p1149391,1,909
2019-07-17,p1013251,1,1650
2019-07-17,p1030071,1,2050
2019-07-17,p1175481,1,1300
2019-07-17,p1233511,1,1900
2019-07-17,p1005891,1,1950
2019-07-17,p1200641,1,4600
2019-07-17,p1012751,1,1250
2019-07-17,p1012761,1,1900
2019-07-17,p1097821,1,909
2019-07-17,p1013161,1,2950
2019-07-17,p1175481,1,1300
2019-07-17,p1001771,1,3600
2019-07-17,p1005891,1,1950
2019-07-17,p1013251,1,1650
2019-07-17,p1233511,1,1900
2019-07-17,p1284851,1,2750
2019-07-17,p1026741,1,3227
2019-07-17,p1133371,3,3000
2019-07-17,p1005771,1,1850
2019-07-17,p1149411,2,2000
2019-07-17,p1119071,2,2182
2019-07-17,p1149391,1,909
2019-07-17,p1149401,1,909
2019-07-17,p1149401,2,1818
2019-07-17,p1152861,1,1091
2019-07-17,p1234751,1,909
2019-07-17,p1012951,1,1200
2019-07-17,p1005771,1,1850
2019-07-17,p1011291,1,273
2019-07-17,p1119071,1,1091
2019-07-17,p1013251,2,3300
2019-07-17,p1159481,1,1650
2019-07-17,p1234751,1,909
2019-07-17,p1149381,1,1182
2019-07-17,p1149411,1,1000
2019-07-17,p1200641,1,4600
2019-07-17,p1026741,1,3227
2019-07-17,p1231011,1,909
2019-07-17,p1005891,1,1950
2019-07-17,p1005771,1,1850
2019-07-17,p1200641,1,4600
2019-07-17,p1013251,2,3300
2019-07-17,p1097831,1,1318
2019-07-17,p1119071,1,1091
2019-07-17,p1052661,1,1318
2019-07-17,p1175481,1,1300
2019-07-17,p1005891,4,7800
2019-07-17,p1005771,1,1850
2019-07-17,p1133371,1,1000
2019-07-17,p1234751,1,909
2019-07-17,p1149401,2,1818
2019-07-17,p1152861,2,2182
2019-07-17,p1012581,2,2100
2019-07-17,p1246581,1,1136
2019-07-17,p1149381,6,7092
2019-07-17,p1005891,1,1950
2019-07-17,p1200641,1,4600
2019-07-17,p1200641,2,9200
2019-07-17,p1005891,2,3900
2019-07-17,p1006281,2,1728
2019-07-17,p1006411,2,2182
2019-07-17,p1012751,1,1250
2019-07-17,p1005771,1,1850
2019-07-17,p1012761,1,1900
2019-07-17,p1052661,1,1318
2019-07-17,p1097591,1,600
2019-07-17,p1013161,1,2950
2019-07-17,p1234751,2,1818
2019-07-17,p1012751,1,1250
2019-07-17,p1127201,1,3727
2019-07-17,p1012761,1,1900
2019-07-17,p1005891,2,3900
2019-07-17,p1246581,1,1136
2019-07-17,p1231011,1,909
2019-07-17,p1284851,1,2750
2019-07-17,p1200641,1,4600
2019-07-17,p1011291,1,273
2019-07-17,p1052661,1,1318
2019-07-17,p1097821,1,909
2019-07-17,p1284851,2,5500
2019-07-17,p1012751,1,1250
2019-07-17,p1005891,1,1950
2019-07-17,p1162631,1,4600
2019-07-17,p1144371,1,875
2019-07-17,p1012761,1,1900
2019-07-17,p1231011,1,909
2019-07-17,p1144371,1,1000
2019-07-17,p1144371,1,1250
2019-07-17,p1159481,1,1650
2019-07-17,p1012751,1,1250
2019-07-17,p1200641,1,4600
2019-07-17,p1284851,2,5500
2019-07-17,p1052661,1,1318
2019-07-17,p1119071,1,1091
2019-07-17,p1005771,1,1850
2019-07-17,p1006411,1,1091
2019-07-17,p1149411,2,2000
2019-07-17,p1144371,1,875
2019-07-17,p1231011,2,1818
2019-07-17,p1200641,1,4600
2019-07-17,p1246581,2,2272
2019-07-17,p1001771,1,3600
2019-07-17,p1200641,1,4600
2019-07-17,p1246581,4,4544
2019-07-17,p1284851,1,2750
2019-07-17,p1012751,1,1250
2019-07-17,p1005771,1,1850
2019-07-17,p1119071,1,1091
2019-07-17,p1133371,1,1000
2019-07-17,p1012951,1,1200
2019-07-17,p1072601,2,9200
2019-07-17,p1144371,1,1250
2019-07-17,p1026741,2,6454
2019-07-17,p1005771,2,3700
2019-07-17,p1012761,1,1900
2019-07-17,p1052661,1,1318
2019-07-17,p1072601,1,4600
2019-07-17,p1097821,1,909
2019-07-17,p1097831,1,1318
2019-07-17,p1005771,1,1850
2019-07-18,p1246581,1,1136
2019-07-18,p1097821,1,1000
2019-07-18,p1030071,1,2050
2019-07-18,p1200641,1,4600
2019-07-18,p1200641,1,4600
2019-07-18,p1005891,1,1950
2019-07-18,p1012751,1,1250
2019-07-18,p1159481,1,1650
2019-07-18,p1256521,1,1850
2019-07-18,p1231011,1,909
2019-07-18,p1233511,1,1900
2019-07-18,p1246581,2,2272
2019-07-18,p1133371,1,1000
2019-07-18,p1144371,1,1400
2019-07-18,p1012581,1,1050
2019-07-18,p1072601,1,4600
2019-07-18,p1005891,1,1950
2019-07-18,p1005621,1,2900
2019-07-18,p1005891,1,1950
2019-07-18,p1011291,2,546
2019-07-18,p1175481,1,1300
2019-07-18,p1013161,1,2950
2019-07-18,p1072601,2,9200
2019-07-18,p1100371,4,1600
2019-07-18,p1005891,3,5850
2019-07-18,p1162631,1,4600
2019-07-18,p1012951,1,1200
2019-07-18,p1231011,2,1818
2019-07-18,p1149401,1,909
2019-07-18,p1175481,1,1300
2019-07-18,p1012761,1,1804
2019-07-18,p1005891,1,1950
2019-07-18,p1006281,1,864
2019-07-18,p1133371,1,1000
2019-07-18,p1234751,1,909
2019-07-18,p1144371,1,1400
2019-07-18,p1100371,3,1200
2019-07-18,p1200641,1,4600
2019-07-18,p1211951,1,1700
2019-07-18,p1233511,1,1900
2019-07-18,p1246581,4,4544
2019-07-18,p1127201,1,3727
2019-07-18,p1133371,2,2000
2019-07-18,p1001771,1,3600
2019-07-18,p1175481,1,1300
2019-07-18,p1012881,1,1600
2019-07-18,p1012951,1,1200
2019-07-18,p1001771,1,3600
2019-07-18,p1149391,2,1818
2019-07-18,p1231011,2,1818
2019-07-18,p1005771,1,1850
2019-07-18,p1005891,1,1950
2019-07-18,p1144371,1,1400
2019-07-18,p1200641,1,4600
2019-07-18,p1284851,2,5500
2019-07-18,p1175481,1,1300
2019-07-18,p1175481,1,1300
2019-07-18,p1013251,1,1650
2019-07-18,p1256521,1,1850
2019-07-18,p1284851,1,2750
2019-07-18,p1284851,1,2750
2019-07-18,p1149411,1,1000
2019-07-18,p1200641,1,4600
2019-07-18,p1013251,1,1650
2019-07-18,p1005771,1,1850
2019-07-18,p1012581,1,1050
2019-07-18,p1012641,1,1400
2019-07-18,p1012761,1,1900
2019-07-18,p1175481,1,1300
2019-07-18,p1097821,3,3000
2019-07-18,p1256521,1,1850
2019-07-18,p1211951,2,3400
2019-07-18,p1012761,1,1900
2019-07-18,p1231011,4,3636
2019-07-18,p1030071,1,2050
2019-07-18,p1231011,1,909
2019-07-18,p1233511,1,1900
2019-07-18,p1052661,4,5820
2019-07-18,p1054261,4,8364
2019-07-18,p1012581,5,5250
2019-07-18,p1233511,1,1900
2019-07-18,p1284851,1,2750
2019-07-18,p1159481,1,1650
2019-07-18,p1013251,1,1650
2019-07-18,p1133371,1,1000
2019-07-18,p1144371,1,1400
2019-07-18,p1233511,1,1900
2019-07-18,p1152861,1,1091
2019-07-18,p1005771,1,1850
2019-07-18,p1012581,1,1050
2019-07-18,p1006281,2,1728
2019-07-18,p1054261,1,2091
2019-07-18,p1159481,1,1650
2019-07-18,p1012951,1,1200
2019-07-18,p1005891,1,1950
2019-07-18,p1005891,1,1950
2019-07-18,p1159481,1,1650
2019-07-18,p1175481,1,1300
2019-07-18,p1030071,1,2050
2019-07-18,p1012751,1,1250
2019-07-18,p1013161,1,2950
2019-07-18,p1005771,1,1850
2019-07-18,p1026741,1,3227
2019-07-18,p1246581,2,2272
2019-07-18,p1246581,2,2272
2019-07-18,p1175481,1,1300
2019-07-18,p1012581,1,1050
2019-07-18,p1012581,1,1050
2019-07-18,p1012641,1,1400
2019-07-18,p1012751,1,1250
2019-07-18,p1030071,1,2050
2019-07-18,p1284851,1,2750
2019-07-18,p1200641,1,4600
2019-07-18,p1144371,1,1400
2019-07-18,p1144371,1,1260
2019-07-18,p1144371,1,1400
2019-07-18,p1200641,1,4600
2019-07-18,p1234751,2,1818
2019-07-18,p1005771,1,1850
2019-07-18,p1072601,1,4600
2019-07-18,p1013251,1,1650
2019-07-18,p1013251,1,1650
2019-07-18,p1072601,1,4600
2019-07-18,p1284851,1,2750
2019-07-18,p1012641,1,1400
2019-07-18,p1012881,1,1600
2019-07-18,p1097831,1,1455
2019-07-18,p1139701,3,3135
2019-07-18,p1144371,1,1400
2019-07-18,p1030071,1,2050
2019-07-18,p1005891,1,1950
2019-07-18,p1127201,4,14908
2019-07-18,p1175481,1,1300
2019-07-18,p1162631,1,4600
2019-07-18,p1144371,1,1400
2019-07-18,p1127201,1,3727
2019-07-18,p1133371,1,1000
2019-07-18,p1012641,1,1400
2019-07-18,p1012581,1,1050
2019-07-18,p1005771,1,1850
2019-07-18,p1005771,1,1850
2019-07-18,p1012581,1,1050
2019-07-18,p1012761,1,1900
2019-07-18,p1013161,1,2950
2019-07-18,p1133371,2,2000
2019-07-18,p1013251,1,1650
2019-07-18,p1175481,1,1300
2019-07-18,p1144371,1,1400
2019-07-18,p1211951,1,1700
2019-07-18,p1246581,1,1136
2019-07-18,p1284851,1,2750
2019-07-18,p1149381,1,1182
2019-07-18,p1152861,1,1091
2019-07-18,p1211951,1,1700
2019-07-18,p1097821,2,2000
2019-07-18,p1097831,2,2910
2019-07-18,p1149391,5,4545
2019-07-18,p1149401,5,4545
2019-07-18,p1152861,5,5455
2019-07-18,p1012881,1,1600
2019-07-18,p1013161,1,2950
2019-07-18,p1005771,1,1850
2019-07-18,p1005771,1,1850
2019-07-18,p1133371,2,2000
2019-07-18,p1255281,1,1182
2019-07-18,p1149391,2,1818
2019-07-18,p1012751,1,1250
2019-07-18,p1012881,1,1600
2019-07-18,p1001771,1,3600
2019-07-18,p1030071,1,2050
2019-07-18,p1231011,1,909
2019-07-18,p1012581,1,1050
2019-07-18,p1231011,1,909
2019-07-18,p1013251,1,1650
2019-07-18,p1030071,1,2050
2019-07-18,p1012751,1,1250
2019-07-18,p1030071,1,2050
2019-07-18,p1284851,1,2750
2019-07-18,p1246581,2,2272
2019-07-18,p1152861,2,2182
2019-07-18,p1144371,2,2800
2019-07-18,p1005891,1,1950
2019-07-18,p1100371,4,1600
2019-07-18,p1133371,4,4000
2019-07-18,p1144371,2,2800
2019-07-18,p1246581,2,2272
2019-07-18,p1012581,1,1050
2019-07-18,p1211951,2,3400
2019-07-19,p1097821,1,1000
2019-07-19,p1072601,1,4600
2019-07-19,p1005891,1,1950
2019-07-19,p1133371,1,1000
2019-07-19,p1012641,1,1400
2019-07-19,p1005891,1,1950
2019-07-19,p1006411,1,1091
2019-07-19,p1175481,1,1300
2019-07-19,p1005771,1,1850
2019-07-19,p1012751,1,1250
2019-07-19,p1012581,1,1050
2019-07-19,p1233511,1,1900
2019-07-19,p1072601,1,4600
2019-07-19,p1072601,1,4600
2019-07-19,p1097821,1,1000
2019-07-19,p1200641,1,4600
2019-07-19,p1284851,1,2750
2019-07-19,p1012751,1,1250
2019-07-19,p1233511,1,1900
2019-07-19,p1234751,1,909
2019-07-19,p1097591,2,1200
2019-07-19,p1152861,1,1091
2019-07-19,p1231011,1,909
2019-07-19,p1005891,1,1950
2019-07-19,p1030071,1,2050
2019-07-19,p1072601,1,4600
2019-07-19,p1127201,1,3727
2019-07-19,p1200641,1,4600
2019-07-19,p1030071,1,2050
2019-07-19,p1200641,1,4600
2019-07-19,p1012581,1,1050
2019-07-19,p1006411,1,1091
2019-07-19,p1012581,1,1050
2019-07-19,p1231011,1,909
2019-07-19,p1012761,1,1900
2019-07-19,p1233511,1,1900
2019-07-19,p1231011,1,909
2019-07-19,p1072601,1,4600
2019-07-19,p1284851,1,2200
2019-07-19,p1175481,1,1300
2019-07-19,p1030071,1,2050
2019-07-19,p1144371,1,1400
2019-07-19,p1149401,3,2727
2019-07-19,p1149411,3,3000
2019-07-19,p1026741,2,6454
2019-07-19,p1012751,1,1250
2019-07-19,p1149401,1,909
2019-07-19,p1149411,1,1000
2019-07-19,p1149391,1,909
2019-07-19,p1149411,1,1000
2019-07-19,p1144371,1,1400
2019-07-19,p1013251,1,1650
2019-07-19,p1235451,2,2454
2019-07-19,p1052661,2,2910
2019-07-19,p1097821,2,2000
2019-07-19,p1159481,1,1650
2019-07-19,p1072601,1,4600
2019-07-19,p1175481,1,1300
2019-07-19,p1012581,1,1050
2019-07-19,p1001771,1,3600
2019-07-19,p1005891,1,1950
2019-07-19,p1139681,1,909
2019-07-19,p1175481,1,1300
2019-07-19,p1005891,2,3900
2019-07-19,p1005771,4,7400
2019-07-19,p1012761,1,1900
2019-07-19,p1284851,1,2750
2019-07-19,p1144371,1,1400
2019-07-19,p1011291,1,273
2019-07-19,p1231011,1,909
2019-07-19,p1054261,2,4182
2019-07-19,p1012581,1,1050
2019-07-19,p1052661,1,1455
2019-07-19,p1097821,2,2000
2019-07-19,p1235451,3,3681
2019-07-19,p1200641,1,4600
2019-07-19,p1246581,2,2272
2019-07-19,p1012951,1,1200
2019-07-19,p1149401,1,909
2019-07-19,p1012641,1,1400
2019-07-19,p1284851,2,5500
2019-07-19,p1097821,1,1000
2019-07-19,p1052661,1,1455
2019-07-19,p1012581,1,1050
2019-07-19,p1012641,1,1400
2019-07-19,p1175481,1,1300
2019-07-19,p1175481,1,1300
2019-07-19,p1030071,1,2050
2019-07-19,p1149391,5,4545
2019-07-19,p1012951,1,1200
2019-07-19,p1012761,1,1900
2019-07-19,p1012581,1,1050
2019-07-19,p1159481,1,1650
2019-07-19,p1233511,1,1900
2019-07-19,p1235451,1,1227
2019-07-19,p1175481,1,1300
2019-07-19,p1159481,1,1650
2019-07-19,p1175481,1,1300
2019-07-19,p1246581,1,1136
2019-07-19,p1097821,1,1000
2019-07-19,p1097831,1,1455
2019-07-19,p1133371,2,2000
2019-07-19,p1052661,1,1455
2019-07-19,p1012641,1,1400
2019-07-19,p1175481,1,1300
2019-07-19,p1175481,1,1300
2019-07-19,p1012951,1,1200
2019-07-19,p1005771,1,1850
2019-07-19,p1152861,2,2182
2019-07-19,p1231011,1,909
2019-07-19,p1149401,1,909
2019-07-19,p1001771,1,3600
2019-07-19,p1072601,1,4600
2019-07-19,p1012881,1,1600
2019-07-19,p1026741,1,3227
2019-07-19,p1139681,1,909
2019-07-19,p1139701,1,1045
2019-07-19,p1144371,1,1400
2019-07-19,p1284851,1,2750
2019-07-19,p1012751,1,1250
2019-07-19,p1284851,1,2750
2019-07-19,p1235451,1,1227
2019-07-19,p1011291,2,546
2019-07-19,p1097821,1,1000
2019-07-19,p1012951,1,1200
2019-07-19,p1013251,1,1650
2019-07-19,p1175481,2,2600
2019-07-19,p1284851,1,2750
2019-07-19,p1133371,1,1000
2019-07-19,p1246581,3,3408
2019-07-19,p1005891,1,1950
2019-07-19,p1026741,1,3227
2019-07-19,p1097591,2,1200
2019-07-19,p1012761,1,1900
2019-07-19,p1162631,1,4600
2019-07-20,p1030071,2,4100
2019-07-20,p1233511,1,1900
2019-07-20,p1006411,1,1091
2019-07-20,p1012581,2,2100
2019-07-20,p1005891,1,1950
2019-07-20,p1149401,1,909
2019-07-20,p1231011,1,909
2019-07-20,p1246581,2,2272
2019-07-20,p1030071,2,4100
2019-07-20,p1162631,1,4600
2019-07-20,p1200641,1,4600
2019-07-20,p1246581,1,1136
2019-07-20,p1133371,2,2000
2019-07-20,p1200641,1,4600
2019-07-20,p1149391,3,2727
2019-07-20,p1231011,3,2727
2019-07-20,p1175481,1,1300
2019-07-20,p1005891,1,1950
2019-07-20,p1005771,1,1850
2019-07-20,p1005891,2,3900
2019-07-20,p1159481,1,1650
2019-07-20,p1144371,2,2800
2019-07-20,p1284851,1,2750
2019-07-20,p1005771,1,1850
2019-07-20,p1012581,1,1050
2019-07-20,p1012881,1,1600
2019-07-20,p1054261,1,2091
2019-07-20,p1097821,2,2000
2019-07-20,p1072601,1,4140
2019-07-20,p1072601,1,4600
2019-07-20,p1144371,1,1400
2019-07-20,p1013251,1,1650
2019-07-20,p1013251,1,1485
2019-07-20,p1100371,1,400
2019-07-20,p1175481,1,1300
2019-07-20,p1231011,1,909
2019-07-20,p1097821,1,1000
2019-07-20,p1011291,1,273
2019-07-20,p1013251,1,1650
2019-07-20,p1152861,1,1091
2019-07-20,p1211951,1,1700
2019-07-20,p1144371,1,1400
2019-07-20,p1139681,1,909
2019-07-20,p1001771,1,3600
2019-07-20,p1149391,2,1818
2019-07-20,p1149411,3,3000
2019-07-20,p1026741,1,3227
2019-07-20,p1013251,1,1650
2019-07-20,p1005621,1,2900
2019-07-20,p1175481,1,1300
2019-07-20,p1200641,1,4600
2019-07-20,p1233511,1,1900
2019-07-20,p1001771,1,3600
2019-07-20,p1235451,1,1227
2019-07-20,p1097831,1,1455
2019-07-20,p1127201,1,3727
2019-07-20,p1026741,1,3227
2019-07-20,p1284851,1,2750
2019-07-20,p1012761,1,1900
2019-07-20,p1175481,1,1300
2019-07-20,p1052661,2,2910
2019-07-20,p1284851,1,2750
2019-07-20,p1246581,10,11360
2019-07-20,p1144371,1,1400
2019-07-20,p1052661,3,4365
2019-07-20,p1072601,2,9200
2019-07-20,p1012761,1,1900
2019-07-20,p1012581,1,1050
2019-07-20,p1175481,1,1300
2019-07-20,p1149381,1,1182
2019-07-20,p1231011,3,2727
2019-07-20,p1005771,2,3700
2019-07-20,p1211951,1,1700
2019-07-20,p1175481,1,1300
2019-07-20,p1233511,1,1900
2019-07-20,p1234751,2,1818
2019-07-20,p1152861,2,2182
2019-07-20,p1005771,1,1850
2019-07-20,p1012641,1,1400
2019-07-20,p1097591,2,1200
2019-07-20,p1012581,1,1050
2019-07-20,p1036481,2,2100
2019-07-20,p1144371,1,1400
2019-07-20,p1246581,1,1136
2019-07-20,p1012581,1,1050
2019-07-20,p1005771,2,3700
2019-07-20,p1175481,1,1300
2019-07-20,p1012581,1,1050
2019-07-20,p1030071,1,2050
2019-07-20,p1012581,1,1050
2019-07-20,p1231011,2,1818
2019-07-20,p1012881,1,1600
2019-07-20,p1149401,1,909
2019-07-20,p1012761,1,1900
2019-07-20,p1231011,1,909
2019-07-20,p1001771,1,3600
2019-07-20,p1005891,5,9750
2019-07-20,p1175481,2,2600
2019-07-20,p1012951,1,1200
2019-07-20,p1233511,1,1900
2019-07-20,p1231011,1,909
2019-07-20,p1005891,1,1950
2019-07-20,p1175481,1,1300
2019-07-20,p1005771,2,3700
2019-07-20,p1175481,1,1300
2019-07-20,p1012751,1,1250
2019-07-20,p1211951,1,1700
2019-07-20,p1149381,1,1182
2019-07-20,p1149411,1,1000
2019-07-20,p1152861,1,1091
2019-07-20,p1144371,1,1400
2019-07-20,p1149381,1,1182
2019-07-20,p1149401,1,909
2019-07-20,p1231011,1,909
2019-07-20,p1284851,1,2750
2019-07-20,p1152861,3,3273
2019-07-20,p1149401,3,2727
2019-07-20,p1175481,1,1300
2019-07-20,p1012751,1,1250
2019-07-20,p1159481,1,1650
2019-07-20,p1012951,1,1200
2019-07-20,p1013251,1,1650
2019-07-20,p1012581,1,1050
2019-07-20,p1072601,1,4140
2019-07-20,p1072601,1,4600
2019-07-20,p1149401,1,909
2019-07-20,p1152861,1,1091
2019-07-20,p1139681,2,1818
2019-07-20,p1097821,1,1000
2019-07-20,p1030071,1,2050
2019-07-20,p1100371,3,1200
2019-07-20,p1072601,1,4600
2019-07-20,p1005771,1,1850
2019-07-20,p1072601,1,4600
2019-07-20,p1200641,1,4600
2019-07-20,p1072601,1,4600
2019-07-20,p1175481,1,1300
2019-07-20,p1005891,1,1950
2019-07-20,p1013251,1,1650
2019-07-21,p1284851,1,2750
2019-07-21,p1246581,3,3408
2019-07-21,p1284851,1,2750
